Id,StateAbbr,ClientUno,County,StateName,PostalCode,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,AllowedIncome,CheckingBalance,SavingsBalance,InvestmentsBalance,CreatedUtc
1761,IL,10B9A244-3672-48FD-AA9D-9A77BCD09AEC,Lake,Illinois,60014,Caucasian,29,Female,Single,No,No,2,0,27750,NULL,NULL,NULL,########
1762,MD,3FE8BDF7-42D0-47F5-BC9B-7E1A14E0D44D,Baltimore,Maryland,21136,African American,49,Male,Married / remarried,No,No,4,48000,48990,150,25,NULL,########
1763,ME,A597A7E8-F0BF-4EC4-8755-246527B2263C,Cumberland,Maine,4038,,44,NULL,Married / remarried,No,No,6,85000,107990,0,25,NULL,########
1764,PA,E83E3F48-E26E-43BC-B4B3-F0DA3519B023,Lancaster,Pennsylvania,17603,"Caucasian,Native American or Alaska Native",50,Female,Divorced or Widowed,No,No,2,40000,25390,NULL,NULL,NULL,########
1765,SC,A0FA6237-59A2-496A-9A4C-013243EBFFFA,Greenville,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1766,TN,EF34B0BC-205D-4F7E-95EA-662F5789A3CE,Shelby,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1767,US,0B1D9FDD-2B5A-45AB-BC01-F29139471433,Colorado,ABA Federal,81658,Caucasian,40,Female,Married / remarried,No,No,3,5,37190,5,5,5,########
1768,WI,15819C25-02D7-4CF3-AFBF-B23A828ABBC1,Langlade,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1769,WY,CD162820-894B-4CB8-B8E6-CB971D3315FF,Park,Wyoming,82433,Caucasian,NULL,Male,Divorced or Widowed,NULL,No,2,19200,25390,NULL,3.99,NULL,########
1770,AZ,4C9B17B6-B761-41AA-AAEB-71879D1CE957,Maricopa,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1771,CT,51BF6EAB-22B4-49EF-81DB-D2D63DAC0458,New Haven,Connecticut,6511,African American,30,Female,Single,No,No,1,13000,13590,-40,0,NULL,########
1772,HI,E79A24A6-BAD0-44E2-8F2D-666A1A63DB91,Maui,Hawaii,96732,"Caucasian,Latino or Hispanic",55,Female,Married / remarried,No,No,3,32400,42780,2000,1000,20000,########
1773,LA,DE44DD60-7084-4A50-A7A6-5AFFCF308EF2,Caddo Parish,Louisiana,71106,,23,NULL,NULL,NULL,No,1,7800,13590,1.23,NULL,NULL,########
1774,MD,E83A9CEA-835B-438E-A101-067DD20CAB09,Baltimore,Maryland,21221,I'd rather not answer,29,Male,Married / remarried,No,No,3,36400,37190,800,NULL,NULL,########
1775,ME,B9239AF5-B160-4CA9-9828-2E92E4DC7806,Cumberland,Maine,4092,I'd rather not answer,67,Female,Single,Yes,No,2,30000,32470,300,25,NULL,########
1776,SC,0657658C-87BD-4C92-9155-E02D2E75D566,Laurens,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1777,TN,68306699-04A5-45FB-B040-78149B16B5C5,Shelby,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1778,VT,9F23C37E-1C5D-45A6-AC34-A970B6943476,Orleans,Vermont,5847,Caucasian,58,Female,Married / remarried,No,No,2,22200,25390,-25,NULL,NULL,########
1779,WI,BC188134-1BD1-4D21-BF4F-5F7E9782883D,Brown,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1780,AZ,5CBCCF40-2C54-4E32-B80B-2D760DAAACB7,Maricopa,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1781,CA,EE31B1D0-F623-43D4-8A35-FCE4E81CC9C8,Sacramento,California,90803,,26,NULL,NULL,NULL,No,1,45000,13590,2000,NULL,500,########
1782,HI,8C39D9D3-DE50-4C30-B42B-1EE62F790D8C,Honolulu,Hawaii,96822,Native Hawaiian / Pacific Islander,66,Male,Single,No,No,2,28800,29205,450,NULL,NULL,########
1783,MA,59C97B74-043A-4DBA-9BDF-5988E17A2055,Worcester,Massachusetts,1604,Caucasian,58,Female,Divorced or Widowed,No,No,2,13392,25390,200,34,NULL,########
1784,MO,AEAA878A-ADFC-46CD-A51F-6E39CF06329D,McDonald,Missouri,64856,"Caucasian,Native American or Alaska Native",26,Female,Separated,No,No,3,2400,51350,NULL,NULL,NULL,########
1785,NH,C533F975-58E6-4070-A665-0A5DAC30A06F,Cheshire,New Hampshire,3446,"Asian,Caucasian",33,Male,Single,No,No,3,0,51350,200,0,NULL,########
1786,NY,C242EF1A-6E61-4A11-9EBA-1C137DB96662,Kings,New York,11201,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1787,SC,11FF46E4-9086-4EE5-9EF9-AF30DA42E936,Horry,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1788,TN,FFF479D3-2DD7-470F-BDEA-91F791FB4A62,Sullivan,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1789,VA,37AE9DBB-50A9-42F1-AEB8-D802C3C7F535,Richmond city,Virginia,23220,"African American,Caucasian",NULL,Female,Divorced or Widowed,NULL,No,3,3696,37190,2,NULL,NULL,########
1790,VT,36F25BF7-51DE-4F50-BFC4-C101EC14F065,Addison,Vermont,5769,Caucasian,30,Female,Divorced or Widowed,No,No,5,18000,60790,NULL,NULL,NULL,########
1791,WI,B21C099B-F210-4C7A-B45A-5FC38D80D6E7,Outagamie,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1792,AR,3540E20B-85F7-4C89-915E-245EFACA52E2,Arkansas,Arkansas,72124,,43,NULL,NULL,NULL,No,1,20800,13590,1,NULL,NULL,########
1793,AZ,FBFE2278-E0AD-4638-A181-6BBD2B42FAFF,Maricopa,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1794,GA,489B28CF-D477-4DE6-B654-435B204E681C,Colquitt,Georgia,90813,,41,NULL,NULL,NULL,No,2,28000,25390,NULL,NULL,NULL,########
1795,HI,B2394B59-5A70-4266-9FA2-2E331E3A881A,Honolulu,Hawaii,96782,Asian,49,Male,Single,No,No,4,8528,56355,400,NULL,NULL,########
1796,IL,AF2359FB-AF25-4EED-B0D8-3504E23346FD,Cook,Illinois,60629,Latino or Hispanic,43,Male,Married / remarried,No,No,4,52000,56070,1300,NULL,NULL,########
1797,MI,90EEE682-2E5D-4CF2-8983-28CFA0852A5D,Macomb,Michigan,48042,African American,40,Female,Single,No,No,5,20000,51350,150,50,NULL,########
1798,NJ,B7923B76-DEA7-42BC-82AA-8A4DE6069303,Mercer,New Jersey,8618,African American,52,Male,Divorced or Widowed,No,No,5,1000,89110,0,NULL,NULL,########
1799,PA,377E424A-4DC6-4EB2-AB36-9CEB1AD7AB28,Allegheny,Pennsylvania,19464,Caucasian,50,Female,Single,No,No,2,10000,25390,457,980,NULL,########
1800,SC,2C9FD5D9-FEC1-43F3-8DEA-B11BB07EA16D,Charleston,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1801,TN,2F2F8FEB-644F-44A1-8841-2146AE0AF5F7,Cumberland,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1802,US,FC01980C-670B-41BD-A6F6-7A9E0A1FD1FF,California,ABA Federal,92630,Latino or Hispanic,38,Male,Separated,Yes,No,4,50000,48990,10,0,NULL,########
1803,WI,F62ACA53-CD45-4038-BB7D-A91D622F7C9D,Milwaukee,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1804,AL,260A150C-8DDB-4E5B-A4E1-5AB21A01E383,Tuscaloosa,Alabama,35405,Caucasian,19,Male,Single,No,No,2,30000,25390,NULL,NULL,NULL,########
1805,AZ,37AE4E9A-3BF6-4C58-8D4D-6DBF47D87BB9,Maricopa,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1806,GA,D9B361D9-E335-4B69-82CA-C896E869C346,Liberty,Georgia,31320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1807,LA,1CFA1E13-226E-4B52-9247-DC477F84359C,East Baton Rouge Parish,Louisiana,70812,African American,45,Female,Separated,No,No,4,9948,70230,NULL,NULL,NULL,########
1808,ME,036AD277-E9BC-4B15-8ED7-20C9B3B62415,Cumberland,Maine,4083,Caucasian,44,Female,Single,No,No,2,17280,32470,78,NULL,NULL,########
1809,MI,C0ECAF67-1698-4587-9991-E24F25924D04,Genesee,Michigan,48506,Caucasian,72,Female,Separated,No,No,1,18000,13590,3000,NULL,NULL,########
1810,NE,A5CA9885-82DA-419F-8BD0-340F0EC2CAA8,Douglas,Nebraska,68022,Caucasian,48,Female,Divorced or Widowed,NULL,No,3,23400,51350,0,0,NULL,########
1811,NJ,DCF791D6-2F71-4EAF-8E83-7EE5BCCD68F3,Hudson,New Jersey,7307,Latino or Hispanic,22,Female,Married / remarried,No,No,6,30000,107990,300,NULL,NULL,########
1812,NY,313F773F-5541-4960-B7E1-7A514445BB3A,Nassau,New York,11530,East Indian,NULL,Other,Separated,NULL,No,1,2400,13590,3,NULL,NULL,########
1813,OK,1B2A949A-65F9-4706-8932-3A25B8EAA27D,McCurtain,Oklahoma,74740,Caucasian,NULL,NULL,Married / remarried,NULL,No,4,33800,48990,200,NULL,NULL,########
1814,PA,D8B71387-312E-4888-9AFB-F2BC3CDA8DED,Berks,Pennsylvania,19508,Caucasian,39,Male,Married / remarried,No,No,6,200000,72590,5000,250000,10000,########
1815,SC,12AE17A6-C3BD-49FF-87E9-B2953A5DAFB0,Horry,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1816,TN,CA3928A0-FBD9-4B0B-A624-BC5D3CFA3C64,Montgomery,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1817,WI,74420904-2686-4030-807E-C25CDEF13302,Waukesha,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1818,AZ,EFCCE0A8-219B-45F6-80C1-57AD5C10D6F5,Maricopa,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1819,IA,DD166EC6-1E66-4F67-AAA1-90F3849A01D1,Des Moines,Iowa,50320,African,NULL,Male,Married / remarried,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1820,MS,0ECC6A92-48BC-4A45-B64E-3A2E8866082B,Jackson,Mississippi,39532,African American,43,Female,Single,No,No,4,624000,48990,NULL,NULL,NULL,########
1821,PA,9B18C452-68BA-4B1B-8C05-F14CF1329ADA,Cumberland,Pennsylvania,17257,Caucasian,NULL,Male,Single,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1822,SC,78A20CBE-C9D1-4580-99EC-C0A335BD3B30,Greenville,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1823,TN,7DB5CA66-1AA3-4006-B945-0B4D9F23055B,Davidson,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1824,US,CD6E84FC-0F71-40B0-8741-50211A7FDD94,Hawaii,ABA Federal,96826,Caucasian,34,Male,Separated,Yes,No,1,96000,13590,100,NULL,NULL,########
1825,UT,A3478D8E-580E-4285-A223-6A1D256E9066,Salt Lake,Utah,84118,Caucasian,80,Female,Single,No,No,1,29684,13590,857,800,NULL,########
1826,VT,876702C1-77F3-4116-9DD0-8C80C9F265DB,Washington,Vermont,5641,Caucasian,45,Female,Married / remarried,No,No,3,27600,37190,0,NULL,NULL,########
1827,WI,B3A205E5-CB0F-4A88-BDFD-0DD86F30BE9B,Milwaukee,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1828,AZ,CF49406C-C3E9-4BB3-95D5-A469CDA32726,Maricopa,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1829,CA,6CACA944-4D2F-42C7-A8FA-0100DB448206,Contra Costa,California,94519,Caucasian,NULL,Female,Married / remarried,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1830,GA,28DDF0C6-917F-40EE-9BF8-6927EFF1563D,Rabun,Georgia,28906,Native American or Alaska Native,22,Female,Married / remarried,No,No,2,5200,25390,NULL,NULL,NULL,########
1831,HI,73514AF3-609A-4A65-B659-9F8712A8BF07,Hawaii,Hawaii,96813,Native Hawaiian / Pacific Islander,73,Male,Married / remarried,Yes,No,2,57600,29205,3000,5000,1000,########
1832,IA,1700C09C-C31E-4FB5-9A0A-842E78DE3767,Iowa,Iowa,50317,Caucasian,38,Female,Divorced or Widowed,No,No,3,13536,37190,200,NULL,NULL,########
1833,IL,E5EC7E52-46BC-4459-911F-6090BC2B3963,Grundy,Illinois,60416,Caucasian,57,Female,Separated,No,No,2,8796,27750,NULL,0,NULL,########
1834,MA,BA907382-29E0-4DBD-B5EA-BD174078FA0B,Worcester,Massachusetts,1583,Caucasian,45,Female,Separated,No,No,2,84000,25390,3000,3000,NULL,########
1835,MS,0A412A2F-8E93-4D6B-A299-072DB1960B22,Harrison,Mississippi,39503,Caucasian,39,Female,Married / remarried,No,No,6,9620,72590,NULL,NULL,NULL,########
1836,NH,D34A8491-5EE2-413C-861B-A0899CC79592,Sullivan,New Hampshire,3603,Caucasian,57,Female,Single,No,No,2,11100,32470,1400,0,NULL,########
1837,NY,0321C6F1-AC52-46F0-AFD7-633F4AE93618,New York,New York,10018,,NULL,NULL,NULL,NULL,No,1,5200,13590,NULL,NULL,NULL,########
1838,SC,694B4B11-732A-43C4-BB77-06B6057B30AA,Spartanburg,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1839,TN,AF7E4105-A5F2-4F71-B4E4-4C10D3BF9976,Davidson,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1840,US,90C4179B-BC8F-4E9F-88D0-45F21562F93C,Florida,ABA Federal,32024,Caucasian,72,Male,Divorced or Widowed,Yes,No,4,47736,48990,2.75,5,NULL,########
1841,WI,34C929F2-1381-49B6-A075-E7EB63945C81,Pierce,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1842,AZ,E5DD8E9C-C337-4D47-8C85-C42877AF72F1,Yavapai,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1843,CA,DB62B355-163D-4A88-A54F-7E6A25601CD1,Alameda,California,94539,Asian,16,I'd rather not answer,Single,No,No,4,70000,70230,NULL,NULL,NULL,########
1844,MA,B70AF286-4516-4FD0-AFEE-28C93D9BAF66,Norfolk,Massachusetts,2035,Caucasian,61,Male,Married / remarried,No,No,3,42000,37190,15000,20000,250000,########
1845,MO,961A3AE9-C63D-45F9-8154-EF7EB485BFEB,St. Louis,Missouri,63119,Caucasian,35,Male,Single,No,No,1,0,13590,0,0,NULL,########
1846,MS,C830BD91-2CDB-4A20-A7E6-47449B0498C1,DeSoto,Mississippi,38671,Caucasian,55,Female,Married / remarried,No,No,2,8760,25390,265,NULL,NULL,########
1847,NJ,60D1E9F7-F4DC-47E9-A71D-7915DE6C2929,Union,New Jersey,7092,,54,NULL,NULL,NULL,No,4,50000,70230,4000,NULL,NULL,########
1848,PA,A4434B71-30F5-4574-8EBE-C665A90779A1,Philadelphia,Pennsylvania,19124,Latino or Hispanic,32,Female,Single,No,No,2,40000,25390,125,100,NULL,########
1849,SC,3823582E-10B1-4DCC-A43B-39010D87B491,Richland,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1850,TN,44235D2B-9098-4CE7-B300-853115066209,Rhea,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1851,US,5BF49BB3-6EB8-48D4-82E0-A6ACFF3A65C4,California,ABA Federal,90405,Caucasian,32,Female,Married / remarried,Yes,No,1,60009,13590,30000,30000,NULL,########
1852,WI,7B6DD64B-8C87-4354-BE07-4650069E89E0,Crawford,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1853,WY,B17FBDBA-4EB5-46C5-B84C-ACA0199F79FE,Natrona,Wyoming,82605,Caucasian,NULL,Female,Single,NULL,No,2,10176,25390,100,NULL,NULL,########
1854,AK,251969A8-7D70-4EE4-8488-455159106446,Anchorage Municipality,Alaska,99504,,38,NULL,NULL,NULL,No,2,24000,31740,0,0,NULL,########
1855,AZ,E5D32AA0-A5D1-4883-9DCA-ADFC4D0D8A33,Maricopa,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1856,MA,55EE3394-6540-476A-AAD2-0BEBC54C66D4,Norfolk,Massachusetts,2026,,56,NULL,NULL,NULL,No,1,1248000,13590,3800,NULL,NULL,########
1857,MD,4FAF64F0-C44E-411B-BFF4-E88C06A77614,Baltimore city,Maryland,21229,African American,48,Male,Married / remarried,Yes,No,2,78000,25390,0,NULL,NULL,########
1858,ME,1DC4DC74-8EB9-4BE5-AED0-C15591F39666,Kennebec,Maine,4330,Caucasian,64,Female,Divorced or Widowed,No,No,1,7000,13590,500,NULL,NULL,########
1859,MS,D01AF52C-C8F9-4209-BA1A-67D9A3BEE458,Jackson,Mississippi,39564,Caucasian,29,Male,Separated,Yes,No,5,14400,60790,-516,NULL,600,########
1860,NE,59A88BD6-9E78-4094-83D9-17F7DC016E20,Douglas,Nebraska,68127,Caucasian,35,Female,Single,No,No,3,28600,51350,100,20,NULL,########
1861,NY,148639DC-26AA-4612-85B0-9AF9C49DA1FB,New York,New York,12401,,NULL,NULL,NULL,NULL,No,1,9000,13590,0,0,NULL,########
1862,OK,25B9BE94-5934-4BB6-930A-0FEF96766AA7,Washita,Oklahoma,73632,,NULL,NULL,NULL,NULL,No,5,NULL,60790,NULL,NULL,NULL,########
1863,SC,ADF79758-6F23-4EC7-838C-1B77912CD48B,Oconee,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1864,TN,4873ACE8-E142-4A74-AA7A-10364555C7FE,Davidson,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1865,US,A3EF9DF5-9D73-44EF-B163-A69E5ABE138C,Nebraska,ABA Federal,68521,Caucasian,NULL,Male,Married / remarried,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1866,UT,F8A6C0C1-B494-4F99-9BE7-811CC76585E6,Utah,Utah,84010,Caucasian,41,Male,Divorced or Widowed,No,No,2,56000,25390,5,0,NULL,########
1867,VT,919A611F-EF1F-4C03-BF8A-B1CF00DA82E5,Chittenden,Vermont,5465,Caucasian,33,Male,Single,No,No,1,23760,13590,10,NULL,NULL,########
1868,WI,35B3FBA5-9C81-49C9-8224-8A9A6D214361,Dodge,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1869,AK,65871B85-6C3B-4893-8D8D-BCB50305BBDE,Anchorage Municipality,Alaska,99508,"Caucasian,Other",26,Female,Single,No,No,2,12000,31740,NULL,NULL,NULL,########
1870,AR,66FAF2B2-0729-4F7F-8646-E466773ED424,Pulaski,Arkansas,72210,African American,35,Male,Single,No,No,1,52800,13590,200,0,NULL,########
1871,AZ,50C0B3FB-44A7-4766-BA8A-44BFE3258D0E,Maricopa,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1872,GA,6FF73C16-6A60-4B69-8C2A-6F4F58E9B865,Clayton,Georgia,30274,Caucasian,59,Female,I'd rather not answer,No,No,1,8640,13590,NULL,NULL,NULL,########
1873,HI,BD2245F2-E2E2-4C53-A621-1DDCE6B69C06,Honolulu,Hawaii,96734,"Asian,Caucasian,Native Hawaiian / Pacific Islander",80,Female,I'd rather not answer,No,No,2,25860,29205,100,NULL,NULL,########
1874,IA,D5C59107-88ED-4320-A199-F84D5662F706,Iowa,Iowa,52531,Caucasian,25,Female,Single,No,No,3,2400,37190,0,5,NULL,########
1875,IL,13C93336-C312-4ABC-A94C-414CEA542CFE,Lake,Illinois,60014,Caucasian,43,Female,Married / remarried,No,No,2,36000,27750,400,NULL,NULL,########
1876,MA,08F6C282-A182-4CEB-B526-DCEB011A62AC,Berkshire,Massachusetts,1201,Caucasian,39,Female,Separated,No,No,1,22272,13590,-100,5,NULL,########
1877,NH,BE06D755-6F5A-4CA1-859A-E10BD3AEAAA8,Merrimack,New Hampshire,3234,Caucasian,30,Female,Single,No,No,4,39000,70230,NULL,NULL,NULL,########
1878,NM,C3923443-7560-4A66-88D1-FF86E55DBC74,Bernalillo,New Mexico,87105,Caucasian,63,Female,Single,No,No,1,21120,13590,1,5,NULL,########
1879,NY,59166753-3D22-4BC5-9EA2-DFFB213944F0,Columbia,New York,12184,Caucasian,NULL,Male,Married / remarried,NULL,No,3,26000,51350,3000,NULL,NULL,########
1880,SC,B4B6E31E-A057-4E2F-9241-BB985F127316,Darlington,South Carolina,,NULL,51,NULL,NULL,NULL,No,3,38000,37190,225,24,NULL,########
1881,TN,C9A37266-425A-417A-8720-E28DE367DACA,Shelby,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1882,TX,7BC8B8C6-8CEF-45C8-A8A7-E66E52A56F63,Ector,Texas,79744,Caucasian,34,Male,Single,No,No,8,20000,96190,NULL,NULL,NULL,########
1883,US,7BE56338-7E29-4092-9AFF-1AC3DB6BD744,Florida,ABA Federal,34972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1884,VA,E22ADEF8-AD42-4D24-B73F-8BA3FF16A446,Rappahannock,Virginia,22553,,67,NULL,NULL,NULL,No,3,18000,37190,NULL,NULL,NULL,########
1885,VT,83CF9739-D603-4FB8-9729-06567BBBCEE0,Chittenden,Vermont,5401,Caucasian,NULL,Male,Single,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1886,WI,9128C8E3-6F34-498C-8EC1-720CDF31A1C5,Chippewa,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1887,AR,1419E89C-2ADF-45AD-B37C-EB1D4296902C,Pulaski,Arkansas,72076,African American,43,Male,I'd rather not answer,Yes,No,1,12000,13590,NULL,NULL,NULL,########
1888,AZ,402DFF34-F826-4C7D-8767-12C171DC5C7D,Yuma,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1889,IL,7FFCC01B-2E12-4EEE-AB6C-B6C2F20DE499,Kendall,Illinois,60543,,37,NULL,NULL,NULL,No,1,19500,13590,531,NULL,NULL,########
1890,KS,7040BA44-6E6F-4980-9E92-BF0027C9E044,Franklin,Kansas,66076,Caucasian,34,Male,Single,Yes,No,3,13650,37190,130,NULL,NULL,########
1891,MO,51CD5ECE-075C-4218-9CD8-B98762DAC5F2,Jackson,Missouri,64030,Other,18,Female,Single,No,No,5,2600,89110,NULL,NULL,NULL,########
1892,NJ,C2ADEBEF-9C9F-45E0-B7B7-4355D7A9DDE7,Middlesex,New Jersey,8820,,54,NULL,NULL,NULL,No,4,80000,70230,3000,10900,NULL,########
1893,SC,49630FCB-42F9-4192-9EDF-DBFE4940A1DD,Richland,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1894,TN,679069AA-F1BE-4E64-8952-87621BC8BB3F,Davidson,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1895,TX,36770FE5-D532-4304-ADDA-C6D34EA8A46E,Brazoria,Texas,77566,African American,46,Female,Married / remarried,No,No,5,31000,60790,NULL,NULL,NULL,########
1896,VA,3861EA42-339A-4CEA-8138-AE896840EBF4,Virginia Beach city,Virginia,23320,,NULL,Female,Divorced or Widowed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1897,WI,DB05CC1C-237B-4B70-8658-48734D0E161C,Milwaukee,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1898,AK,0AABC749-01C1-4F6A-AB9C-EC7689E16B99,Anchorage Municipality,Alaska,99517,"Caucasian,Native American or Alaska Native",39,Female,Divorced or Widowed,No,No,2,83200,31740,20,0,NULL,########
1899,AZ,2954035A-C890-495B-B271-ED535A72843E,Maricopa,Arizona,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1900,CA,DA0BA82B-4A3D-41A0-A655-ADD7FD9C4F86,Placer,California,95658,I'd rather not answer,37,Male,NULL,No,No,2,10000,32470,80,NULL,NULL,########
1901,IA,FBE6E0A6-7822-4C07-ABE1-A23D77C78185,Black Hawk,Iowa,50701,Caucasian,40,Female,Single,No,No,4,28000,48990,43,200,NULL,########
1902,MD,76EAE543-D590-47A8-B40C-31A2140CA550,Charles,Maryland,20640,Caucasian,27,Female,Single,No,No,4,39000,48990,26.32,NULL,NULL,########
1903,ME,106018D8-5E3E-4756-B336-7603B4034ABD,Androscoggin,Maine,4240,Caucasian,31,Female,Single,No,No,2,12000,32470,50,5,NULL,########
1904,NE,7003C6CC-E1FD-463D-A935-D8E857703BA2,Hall,Nebraska,68810,,37,NULL,NULL,NULL,No,2,20800,32470,10,NULL,NULL,########
1905,NJ,26130AF0-0CEE-4730-B558-881E7B629298,Monmouth,New Jersey,7732,"Caucasian,Other",45,Female,Single,No,No,1,600,13590,1000,2000,NULL,########
1906,SC,ACBB89DF-E673-475A-B88B-6A449D2744F6,York,South Carolina,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1907,TN,0BA6A2C7-5A2B-422A-88EB-5A42BFB314C3,Knox,Tennessee,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1908,US,7C9E2E58-4EB3-45DC-AFCA-1DFB205D99F7,Pennsylvania,ABA Federal,18062,Caucasian,24,Male,Single,Yes,No,3,10000,37190,1000,5000,2000,########
1909,UT,F2840243-1122-46DF-BA4D-1E881E6FE125,Davis,Utah,84010,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
1910,WI,07AB5D44-373C-4DAE-9F83-E9CF4EB3357B,Dane,Wisconsin,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,########
